streetLabel	personLabel	genderLabel	occupationLabel	coordinate	postalCode
Christian-Morgenstern-Straße	Christian Morgenstern	männlich	Theosoph	Point(13.80329 50.99869)	1257
Christian-Morgenstern-Straße	Christian Morgenstern	männlich	Anthroposoph	Point(13.80329 50.99869)	1257
Brentanostraße	Clemens Brentano	männlich	Schriftsteller	Point(13.65956 51.05956)	1157
Brentanostraße	Clemens Brentano	männlich	Dichter	Point(13.65956 51.05956)	1157
Brentanostraße	Clemens Brentano	männlich	Dramatiker	Point(13.65956 51.05956)	1157
Brentanostraße	Clemens Brentano	männlich	Märchensammler	Point(13.65956 51.05956)	1157
Droste-Hülshoff-Straße	Annette von Droste-Hülshoff	weiblich	Schriftsteller	Point(13.66647 51.06059)	1157
Droste-Hülshoff-Straße	Annette von Droste-Hülshoff	weiblich	Komponist	Point(13.66647 51.06059)	1157
Droste-Hülshoff-Straße	Annette von Droste-Hülshoff	weiblich	Dichter	Point(13.66647 51.06059)	1157
Droste-Hülshoff-Straße	Annette von Droste-Hülshoff	weiblich	Dramatiker	Point(13.66647 51.06059)	1157
Droste-Hülshoff-Straße	Annette von Droste-Hülshoff	weiblich	Romancier	Point(13.66647 51.06059)	1157
Dessauerstraße	Leopold I.	männlich	Kunstsammler	Point(13.67737 51.04161)	1169
Brockhausstraße	Friedrich Arnold Brockhaus	männlich	Buchhändler	Point(13.78914 51.06563)	1099
Brockhausstraße	Friedrich Arnold Brockhaus	männlich	Verleger	Point(13.78914 51.06563)	1099
Charlotte-Bühler-Straße	Charlotte Bühler	weiblich	Psychologe	Point(13.762637 51.081457)	1099
Charlotte-Bühler-Straße	Charlotte Bühler	weiblich	Hochschullehrer	Point(13.762637 51.081457)	1099
Clara-Viebig-Straße	Clara Viebig	weiblich	Schriftsteller	Point(13.70398 51.03833)	1159
Clara-Viebig-Straße	Clara Viebig	weiblich	Journalist	Point(13.70398 51.03833)	1159
Charlottenstraße	Charlotte von Schiller	weiblich	Schriftsteller	Point(13.781149 51.069776)	1099
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Schriftsteller	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Lehrer	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Politiker	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Suffragette	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Herausgeber	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Journalist	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Friedensaktivist	Point(13.69634 51.03788)	1159
Clara-Zetkin-Straße	Clara Zetkin	weiblich	Frauenrechtler	Point(13.69634 51.03788)	1159
Coselgasse	Constantia von Cosel	weiblich	Q625369	Point(13.842552 51.020061)	1279
Coselgasse	Constantia von Cosel	weiblich	Hofdame	Point(13.842552 51.020061)	1279
Eichendorffstraße	Joseph von Eichendorff	männlich	Schriftsteller	Point(13.7044 51.04482)	1159
Eichendorffstraße	Joseph von Eichendorff	männlich	Dramatiker	Point(13.7044 51.04482)	1159
Eichendorffstraße	Joseph von Eichendorff	männlich	Übersetzer	Point(13.7044 51.04482)	1159
Eichendorffstraße	Joseph von Eichendorff	männlich	Dichterjurist	Point(13.7044 51.04482)	1159
Eichendorffstraße	Joseph von Eichendorff	männlich	Romancier	Point(13.7044 51.04482)	1159
Eichendorffstraße	Joseph von Eichendorff	männlich	Tagebuchschreiber	Point(13.7044 51.04482)	1159
Diesterwegstraße	Adolph Diesterweg	männlich	Schriftsteller	Point(13.852566 51.000561)	1259
Diesterwegstraße	Adolph Diesterweg	männlich	Lehrer	Point(13.852566 51.000561)	1259
Diesterwegstraße	Adolph Diesterweg	männlich	Pädagoge	Point(13.852566 51.000561)	1259
Diesterwegstraße	Adolph Diesterweg	männlich	Publizist	Point(13.852566 51.000561)	1259
Cornelius-Gurlitt-Straße	Cornelius Gurlitt	männlich	Architekt	Point(13.68369 51.01396)	1189
Cornelius-Gurlitt-Straße	Cornelius Gurlitt	männlich	Hochschullehrer	Point(13.68369 51.01396)	1189
Cornelius-Gurlitt-Straße	Cornelius Gurlitt	männlich	Kunsthistoriker	Point(13.68369 51.01396)	1189
Defreggerstraße	Franz Defregger	männlich	Lehrer	Point(13.76303 51.0229)	1219
Defreggerstraße	Franz Defregger	männlich	Professor	Point(13.76303 51.0229)	1219
Defreggerstraße	Franz Defregger	männlich	Maler	Point(13.76303 51.0229)	1219
Egon-Erwin-Kisch-Straße	Egon Erwin Kisch	männlich	Schriftsteller	Point(13.73825 51.03128)	1069
Egon-Erwin-Kisch-Straße	Egon Erwin Kisch	männlich	Reporter	Point(13.73825 51.03128)	1069
Egon-Erwin-Kisch-Straße	Egon Erwin Kisch	männlich	Journalist	Point(13.73825 51.03128)	1069
Damaschkestraße	Adolf Damaschke	männlich	Politiker	Point(13.859785 51.000585)	1259
Damaschkestraße	Adolf Damaschke	männlich	Wirtschaftswissenschaftler	Point(13.859785 51.000585)	1259
Damaschkestraße	Adolf Damaschke	männlich	Publizist	Point(13.859785 51.000585)	1259
Bruno-Bürgel-Straße	Bruno H. Bürgel	männlich	Astronom	Point(13.68763 51.01325)	1189
Bruno-Bürgel-Straße	Bruno H. Bürgel	männlich	Schriftsteller	Point(13.68763 51.01325)	1189
Bruno-Bürgel-Straße	Bruno H. Bürgel	männlich	Science-Fiction-Schriftsteller	Point(13.68763 51.01325)	1189
Clemens-Müller-Straße	Clemens Müller	männlich	Unternehmer	Point(13.76904 51.08388)	1099
Clemens-Müller-Straße	Clemens Müller	männlich	Entomologe	Point(13.76904 51.08388)	1099
Böhmertstraße	Viktor Böhmert	männlich	Wirtschaftswissenschaftler	Point(13.78515 51.06867)	1099
Böhmertstraße	Viktor Böhmert	männlich	Hochschullehrer	Point(13.78515 51.06867)	1099
Böhmertstraße	Viktor Böhmert	männlich	Journalist	Point(13.78515 51.06867)	1099
Böhmertstraße	Viktor Böhmert	männlich	Statistiker	Point(13.78515 51.06867)	1099
Chamissostraße	Adelbert von Chamisso	männlich	Naturwissenschaftler	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Schriftsteller	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Dichter	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Offizier	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Zoologe	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Kurator	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Pflanzenjäger	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Botaniker	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Forschungsreisender	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Bryologe	Point(13.68731 51.04875)	1157
Chamissostraße	Adelbert von Chamisso	männlich	Pteridologe	Point(13.68731 51.04875)	1157
Carl-Maria-von-Weber-Straße	Carl Maria von Weber	männlich	Komponist	Point(13.8515 51.00999)	1259
Carl-Maria-von-Weber-Straße	Carl Maria von Weber	männlich	Dirigent	Point(13.8515 51.00999)	1259
Carl-Maria-von-Weber-Straße	Carl Maria von Weber	männlich	Pianist	Point(13.8515 51.00999)	1259
Carl-Maria-von-Weber-Straße	Carl Maria von Weber	männlich	Gitarrist	Point(13.8515 51.00999)	1259
Carl-Maria-von-Weber-Straße	Carl Maria von Weber	männlich	Musikkritiker	Point(13.8515 51.00999)	1259
Carl-Maria-von-Weber-Straße	Carl Maria von Weber	männlich	klassischer Gitarrist	Point(13.8515 51.00999)	1259
Corinthstraße	Lovis Corinth	männlich	Illustrator	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Illustrator	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Maler	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Maler	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Bildhauer	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Bildhauer	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Hochschullehrer	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Hochschullehrer	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Grafiker	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Grafiker	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Druckgrafiker	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Druckgrafiker	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Zeichner	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Zeichner	Point(13.76217 51.02039)	1217
Corinthstraße	Lovis Corinth	männlich	Lithograf	Point(13.76217 51.02039)	1219
Corinthstraße	Lovis Corinth	männlich	Lithograf	Point(13.76217 51.02039)	1217
Clausen-Dahl-Straße	Johan Christian Clausen Dahl	männlich	Professor	Point(13.7606 51.01557)	1219
Clausen-Dahl-Straße	Johan Christian Clausen Dahl	männlich	Maler	Point(13.7606 51.01557)	1219
Caroline-Bardua-Straße	Caroline Bardua	weiblich	Maler	Point(13.75647 51.0192)	1217
Caroline-Bardua-Straße	Caroline Bardua	weiblich	Salonnière	Point(13.75647 51.0192)	1217
Carl-Immermann-Straße	Karl Immermann	männlich	Richter	Point(13.6877 51.05517)	1157
Carl-Immermann-Straße	Karl Immermann	männlich	Schriftsteller	Point(13.6877 51.05517)	1157
Carl-Immermann-Straße	Karl Immermann	männlich	Dichter	Point(13.6877 51.05517)	1157
Carl-Immermann-Straße	Karl Immermann	männlich	Dichterjurist	Point(13.6877 51.05517)	1157
Bünaustraße	Heinrich von Bünau	männlich	Historiker	Point(13.69933 51.03858)	1159
Edmund-Moeller-Weg	Edmund Moeller	männlich	Bildhauer	Point(13.784463 51.018669)	1219
Donndorfstraße	Adolf von Donndorf	männlich	Bildhauer	Point(13.7528 51.02509)	1217
Donndorfstraße	Adolf von Donndorf	männlich	Hochschullehrer	Point(13.7528 51.02509)	1217
Dora-Stock-Straße	Dora Stock	weiblich	Komponist	Point(13.7511 51.021696)	1217
Dora-Stock-Straße	Dora Stock	weiblich	Maler	Point(13.7511 51.021696)	1217
Conrad-Felixmüller-Straße	Conrad Felixmüller	männlich	Graveur	Point(13.77632 51.01748)	1219
Conrad-Felixmüller-Straße	Conrad Felixmüller	männlich	Illustrator	Point(13.77632 51.01748)	1219
Conrad-Felixmüller-Straße	Conrad Felixmüller	männlich	Maler	Point(13.77632 51.01748)	1219
Conrad-Felixmüller-Straße	Conrad Felixmüller	männlich	Grafiker	Point(13.77632 51.01748)	1219
Conrad-Felixmüller-Straße	Conrad Felixmüller	männlich	bildender Künstler	Point(13.77632 51.01748)	1219
Burgkstraße	Arthur Dathe von Burgk	männlich	Politiker	Point(13.69761 51.04664)	1159
Burgkstraße	Arthur Dathe von Burgk	männlich	Unternehmer	Point(13.69761 51.04664)	1159
Curt-Querner-Straße	Curt Querner	männlich	Maler	Point(13.777413 51.016322)	1219
Curt-Querner-Straße	Curt Querner	männlich	Zeichner	Point(13.777413 51.016322)	1219
Cauerstraße	Emil Cauer der Ältere	männlich	Bildhauer	Point(13.75182 51.02552)	1217
Dettmerstraße	Friedrich Dettmer	männlich	Bühnenschauspieler	Point(13.71445 51.08144)	1139
Dettmerstraße	Friedrich Dettmer	männlich	Opernsänger	Point(13.71445 51.08144)	1139
Buchnerstraße	Paul Buchner	männlich	Offizier	Point(13.75685 51.02262)	1217
Buchnerstraße	Paul Buchner	männlich	Baumeister	Point(13.75685 51.02262)	1217
Degelestraße	Eugen Degele	männlich	Opernsänger	Point(13.82821 51.06154)	1324
Dora-Zschille-Straße	Dora Zschille	weiblich	Sänger	Point(13.79732 50.98828)	1257
Curt-Guratzsch-Straße	Curt Guratzsch	männlich	Schriftsteller	Point(13.82277 51.00019)	1257
Curt-Guratzsch-Straße	Curt Guratzsch	männlich	Lehrer	Point(13.82277 51.00019)	1257
Curt-Guratzsch-Straße	Curt Guratzsch	männlich	Pädagoge	Point(13.82277 51.00019)	1257
Collenbuschstraße	Adolph Collenbusch	männlich	Kommerzienrat	Point(13.81832 51.06277)	1324
Christian-Sültze-Straße	Christian Sültze	männlich	Baumeister	Point(13.80293 50.99117)	1257
Christian-Sültze-Straße	Christian Sültze	männlich	Heimatforscher	Point(13.80293 50.99117)	1257
Christian-Sültze-Straße	Christian Sültze	männlich	Chronist	Point(13.80293 50.99117)	1257
Friedrich-Ebert-Straße	Friedrich Ebert	männlich	Politiker	Point(13.82873 50.99461)	1259
Friedrich-Hegel-Straße	Georg Wilhelm Friedrich Hegel	männlich	Schriftsteller	Point(13.71143 51.02441)	1187
Friedrich-Hegel-Straße	Georg Wilhelm Friedrich Hegel	männlich	Hochschullehrer	Point(13.71143 51.02441)	1187
Friedrich-Hegel-Straße	Georg Wilhelm Friedrich Hegel	männlich	Philosoph	Point(13.71143 51.02441)	1187
Friedrich-Hegel-Straße	Georg Wilhelm Friedrich Hegel	männlich	Logiker	Point(13.71143 51.02441)	1187
Friedrich-Hegel-Straße	Georg Wilhelm Friedrich Hegel	männlich	Rechtsphilosoph	Point(13.71143 51.02441)	1187
Friedrich-Hegel-Straße	Georg Wilhelm Friedrich Hegel	männlich	Philosophiehistoriker	Point(13.71143 51.02441)	1187
Franz-Mehring-Straße	Franz Mehring	männlich	Politiker	Point(13.81342 51.01654)	1237
Franz-Mehring-Straße	Franz Mehring	männlich	Historiker	Point(13.81342 51.01654)	1237
Franz-Mehring-Straße	Franz Mehring	männlich	Dramatiker	Point(13.81342 51.01654)	1237
Franz-Mehring-Straße	Franz Mehring	männlich	Journalist	Point(13.81342 51.01654)	1237
Franz-Mehring-Straße	Franz Mehring	männlich	Publizist	Point(13.81342 51.01654)	1237
Franz-Mehring-Straße	Franz Mehring	männlich	Philologe	Point(13.81342 51.01654)	1237
Ernst-Toller-Straße	Ernst Toller	männlich	Drehbuchautor	Point(13.80457 51.00014)	1257
Ernst-Toller-Straße	Ernst Toller	männlich	Schriftsteller	Point(13.80457 51.00014)	1257
Ernst-Toller-Straße	Ernst Toller	männlich	Dichter	Point(13.80457 51.00014)	1257
Ernst-Toller-Straße	Ernst Toller	männlich	Politiker	Point(13.80457 51.00014)	1257
Ernst-Toller-Straße	Ernst Toller	männlich	Dramatiker	Point(13.80457 51.00014)	1257
Ernst-Toller-Straße	Ernst Toller	männlich	Dichterjurist	Point(13.80457 51.00014)	1257
Friedrich-August-Straße	Friedrich August III.	männlich	Monarch	Point(13.60669 51.08999)	1156
Ewald-Kluge-Straße	Ewald Kluge	männlich	Motorradrennfahrer	Point(13.79475 51.13895)	1108
Ewald-Kluge-Straße	Ewald Kluge	männlich	Autorennfahrer	Point(13.79475 51.13895)	1108
Emil-Ueberall-Straße	Herbert von Bismarck	männlich	Politiker	Point(13.69263 51.04373)	1159
Emil-Ueberall-Straße	Herbert von Bismarck	männlich	Diplomat	Point(13.69263 51.04373)	1159
Felix-Dahn-Weg	Felix Dahn	männlich	Schriftsteller	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Rechtsanwalt	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Dichter	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Jurist	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Historiker	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Biograf	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Dichterjurist	Point(13.67399 51.06272)	1157
Felix-Dahn-Weg	Felix Dahn	männlich	Hochschullehrer	Point(13.67399 51.06272)	1157
Försterstraße	Friedrich Wilhelm Foerster	männlich	Lehrer	Point(13.68952 51.01068)	1189
Försterstraße	Friedrich Wilhelm Foerster	männlich	Politiker	Point(13.68952 51.01068)	1189
Försterstraße	Friedrich Wilhelm Foerster	männlich	Esperantist	Point(13.68952 51.01068)	1189
Försterstraße	Friedrich Wilhelm Foerster	männlich	Pädagoge	Point(13.68952 51.01068)	1189
Försterstraße	Friedrich Wilhelm Foerster	männlich	Herausgeber	Point(13.68952 51.01068)	1189
Försterstraße	Friedrich Wilhelm Foerster	männlich	Hochschullehrer	Point(13.68952 51.01068)	1189
Försterstraße	Friedrich Wilhelm Foerster	männlich	Philosoph	Point(13.68952 51.01068)	1189
Erna-Sack-Straße	Erna Sack	weiblich	Opernsänger	Point(13.78892 50.99089)	1239
Erich-Kästner-Straße	Erich Kästner	männlich	Drehbuchautor	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Schriftsteller	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Dichter	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Dramatiker	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Journalist	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Kinderbuchautor	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Romancier	Point(13.80668 50.99656)	1257
Erich-Kästner-Straße	Erich Kästner	männlich	Kabarettist	Point(13.80668 50.99656)	1257
Fanny-Lewald-Straße	Fanny Lewald	weiblich	Schriftsteller	Point(13.8597 51.00348)	1259
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Drehbuchautor	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Schriftsteller	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Arzt	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Politiker	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Diplomat	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Dramatiker	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Dichterarzt	Point(13.83767 51.12502)	1465
Friedrich-Wolf-Straße	Friedrich Wolf	männlich	Widerstandskämpfer	Point(13.83767 51.12502)	1465
Ganghoferstraße	Ludwig Ganghofer	männlich	Schriftsteller	Point(13.84985 51.00076)	1259
Ganghoferstraße	Ludwig Ganghofer	männlich	Kriegsreporter	Point(13.84985 51.00076)	1259
Ganghoferstraße	Ludwig Ganghofer	männlich	Dramaturg	Point(13.84985 51.00076)	1259
Ganghoferstraße	Ludwig Ganghofer	männlich	Journalist	Point(13.84985 51.00076)	1259
Friedrich-Kind-Straße	Johann Friedrich Kind	männlich	Schriftsteller	Point(13.85005 51.00977)	1259
Friedrich-Kind-Straße	Johann Friedrich Kind	männlich	Dichter	Point(13.85005 51.00977)	1259
Friedrich-Kind-Straße	Johann Friedrich Kind	männlich	Librettist	Point(13.85005 51.00977)	1259
Franz-Werfel-Straße	Franz Werfel	männlich	Drehbuchautor	Point(13.808646 50.999143)	1257
Franz-Werfel-Straße	Franz Werfel	männlich	Schriftsteller	Point(13.808646 50.999143)	1257
Franz-Werfel-Straße	Franz Werfel	männlich	Dichter	Point(13.808646 50.999143)	1257
Franz-Werfel-Straße	Franz Werfel	männlich	Dramatiker	Point(13.808646 50.999143)	1257
Franz-Werfel-Straße	Franz Werfel	männlich	Science-Fiction-Schriftsteller	Point(13.808646 50.999143)	1257
Fabricestraße	Alfred von Fabrice	männlich	Politiker	Point(13.75491 51.08167)	1099
Friedrich-Adolph-Sorge-Straße	Friedrich Adolf Sorge	männlich	Schriftsteller	Point(13.82123 51.00079)	1257
Friedrich-Adolph-Sorge-Straße	Friedrich Adolf Sorge	männlich	Musiklehrer	Point(13.82123 51.00079)	1257
Friedrich-Adolph-Sorge-Straße	Friedrich Adolf Sorge	männlich	Revolutionär	Point(13.82123 51.00079)	1257
Eva-Schulze-Knabe-Straße	Eva Schulze-Knabe	weiblich	Maler	Point(13.78348 51.01871)	1219
Eva-Schulze-Knabe-Straße	Eva Schulze-Knabe	weiblich	Widerstandskämpfer	Point(13.78348 51.01871)	1219
Franziska-Tiburtius-Straße	Franziska Tiburtius	weiblich	Arzt	Point(13.83266 51.04991)	1326
Franziska-Tiburtius-Straße	Franziska Tiburtius	weiblich	Gynäkologe	Point(13.83266 51.04991)	1326
Fichtestraße	Johann Gottlieb Fichte	männlich	Schriftsteller	Point(13.77775 51.11801)	1109
Fichtestraße	Johann Gottlieb Fichte	männlich	Hochschullehrer	Point(13.77775 51.11801)	1109
Fichtestraße	Johann Gottlieb Fichte	männlich	Philosoph	Point(13.77775 51.11801)	1109
Fritz-Busch-Straße	Fritz Busch	männlich	Dirigent	Point(13.77346 51.01292)	1219
Fritz-Busch-Straße	Fritz Busch	männlich	Pianist	Point(13.77346 51.01292)	1219
Fritz-Busch-Straße	Fritz Busch	männlich	Musikdirektor	Point(13.77346 51.01292)	1219
Freiligrathstraße	Ferdinand Freiligrath	männlich	Schriftsteller	Point(13.6802 51.06074)	1157
Freiligrathstraße	Ferdinand Freiligrath	männlich	Dichter	Point(13.6802 51.06074)	1157
Freiligrathstraße	Ferdinand Freiligrath	männlich	Übersetzer	Point(13.6802 51.06074)	1157
Freiligrathstraße	Ferdinand Freiligrath	männlich	Linguist	Point(13.6802 51.06074)	1157
Floriangasse	Florian von Lorch	männlich	Militär	Point(13.867824 51.146854)	1465
Fidelio-F.-Finke-Straße	Fidelio F. Finke	männlich	Komponist	Point(13.81596 51.05198)	1326
Fidelio-F.-Finke-Straße	Fidelio F. Finke	männlich	Hochschullehrer	Point(13.81596 51.05198)	1326
Fidelio-F.-Finke-Straße	Fidelio F. Finke	männlich	Musikpädagoge	Point(13.81596 51.05198)	1326
Friedrich-Wieck-Straße	Friedrich Wieck	männlich	Komponist	Point(13.813455 51.053483)	1326
Friedrich-Wieck-Straße	Friedrich Wieck	männlich	Pianist	Point(13.813455 51.053483)	1326
Friedrich-Wieck-Straße	Friedrich Wieck	männlich	Musikkritiker	Point(13.813455 51.053483)	1326
Friedrich-Wieck-Straße	Friedrich Wieck	männlich	Musikwissenschaftler	Point(13.813455 51.053483)	1326
Friedrich-Wieck-Straße	Friedrich Wieck	männlich	Musikpädagoge	Point(13.813455 51.053483)	1326
Elsa-Brändström-Straße	Elsa Brändström	weiblich	Lehrer	Point(13.76552 51.02589)	1219
Elsa-Brändström-Straße	Elsa Brändström	weiblich	Gesundheits- und Krankenpfleger	Point(13.76552 51.02589)	1219
Elsa-Brändström-Straße	Elsa Brändström	weiblich	Pflegewissenschaftler	Point(13.76552 51.02589)	1219
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Schriftsteller	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Dichter	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Ingenieur	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Physiker	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Mathematiker	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Bibliothekar	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Jurist	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Diplomat	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Historiker	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Übersetzer	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Zoologe	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Geologe	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Archivar	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Biologe	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Philosoph	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Logiker	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Musikwissenschaftler	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Musiktheoretiker	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	politischer Berater	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Rechtsphilosoph	Point(13.70748 51.02229)	1187
Leibnizstraße	Gottfried Wilhelm Leibniz	männlich	Diplomatiker	Point(13.70748 51.02229)	1187
Theodor-Storm-Straße	Theodor Storm	männlich	Schriftsteller	Point(13.7716 51.00959)	1219
Theodor-Storm-Straße	Theodor Storm	männlich	Rechtsanwalt	Point(13.7716 51.00959)	1219
Theodor-Storm-Straße	Theodor Storm	männlich	Dichter	Point(13.7716 51.00959)	1219
Theodor-Storm-Straße	Theodor Storm	männlich	Romancier	Point(13.7716 51.00959)	1219
Röntgenstraße	Wilhelm Conrad Röntgen	männlich	Ingenieur	Point(13.77227 51.00576)	1239
Röntgenstraße	Wilhelm Conrad Röntgen	männlich	Professor	Point(13.77227 51.00576)	1239
Röntgenstraße	Wilhelm Conrad Röntgen	männlich	Physiker	Point(13.77227 51.00576)	1239
Röntgenstraße	Wilhelm Conrad Röntgen	männlich	Forscher	Point(13.77227 51.00576)	1239
Thomas-Mann-Straße	Thomas Mann	männlich	Drehbuchautor	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Schriftsteller	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Hochschullehrer	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Romancier	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Essayist	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Kurzgeschichtenautor	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Gesellschaftskritiker	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Autobiograf	Point(13.77159 51.01028)	1219
Thomas-Mann-Straße	Thomas Mann	männlich	Tagebuchschreiber	Point(13.77159 51.01028)	1219
Heinrich-Heine-Straße	Heinrich Heine	männlich	Schriftsteller	Point(13.77354 51.00892)	1219
Heinrich-Heine-Straße	Heinrich Heine	männlich	Dichter	Point(13.77354 51.00892)	1219
Heinrich-Heine-Straße	Heinrich Heine	männlich	Dichterjurist	Point(13.77354 51.00892)	1219
Heinrich-Heine-Straße	Heinrich Heine	männlich	Journalist	Point(13.77354 51.00892)	1219
Heinrich-Heine-Straße	Heinrich Heine	männlich	Publizist	Point(13.77354 51.00892)	1219
Heinrich-Heine-Straße	Heinrich Heine	männlich	Literaturkritiker	Point(13.77354 51.00892)	1219
